model,n-iterations,loss
ResNet-18 Pro,622,2.291071653366089
ResNet-18 Pro,623,2.094663619995117
ResNet-18 Pro,624,2.0865750312805176
ResNet-18 Pro,625,2.2008204460144043
ResNet-18 Pro,626,2.2072582244873047
ResNet-18 Pro,627,2.2392466068267822
ResNet-18 Pro,628,2.2933425903320312
ResNet-18 Pro,629,2.220496654510498
ResNet-18 Pro,630,2.1688284873962402
ResNet-18 Pro,631,2.3233907222747803
ResNet-18 Pro,632,2.1814370155334473
ResNet-18 Pro,633,2.168473720550537
ResNet-18 Pro,634,2.107147693634033
ResNet-18 Pro,635,2.273129463195801
ResNet-18 Pro,636,2.385338306427002
ResNet-18 Pro,637,2.460907220840454
ResNet-18 Pro,638,2.2258219718933105
ResNet-18 Pro,639,2.3503565788269043
ResNet-18 Pro,640,2.1639323234558105
ResNet-18 Pro,641,2.280263900756836
ResNet-18 Pro,642,2.0862014293670654
ResNet-18 Pro,643,2.2281811237335205
ResNet-18 Pro,644,2.2743818759918213
ResNet-18 Pro,645,2.373751163482666
ResNet-18 Pro,646,2.370009183883667
ResNet-18 Pro,647,2.137807846069336
ResNet-18 Pro,648,2.289802074432373
